 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
8528,ID277875,277875,22,537.894,259.610,382.360,0,84,84,8.500,1,-10921639,60713.033,65535,30384,65535,34545716,9731.194,15.057,0.280,2.729
8529,ID277887,277887,35,562.178,89.764,392.144,0,84,84,8.500,1,-10921639,61520.286,65535,26611,65535,35005043,9423.319,16.177,0.294,2.964
8530,ID277881,277881,3,337.614,65.559,390.983,0,84,84,8.500,1,-10921639,42927.206,44087,25221,53818,24425580,6411.590,12.163,0.227,2.479
8531,ID277882,277882,11,533.709,135.425,391.413,0,84,84,8.500,1,-10921639,58794.931,64145,28597,65535,33454316,9394.619,12.253,0.280,2.740
8532,ID277883,277883,22,522.266,210.092,391.157,0,84,84,8.500,1,-10921639,62715.670,65535,29193,65535,35685216,8409.325,16.812,0.267,3.143
8533,ID277895,277895,3,236.626,43.313,398.980,0,84,84,8.500,1,-10921639,34501.107,36144,22242,43293,19631130,5580.624,12.018,0.183,1.911
8534,ID277888,277888,43,485.982,285.362,392.205,0,84,84,8.500,1,-10921639,61552.032,65535,30186,65535,35023106,9384.637,12.416,0.236,2.508
8535,ID277901,277901,34,60.166,0.000,406.995,0,84,84,8.500,1,-10921639,16239.831,21249,0,33760,9240464,10119.567,6.638,0.142,0.398
8536,ID277896,277896,35,408.980,106.493,399.380,0,84,84,8.500,1,-10921639,54905.014,65535,27405,65535,31240953,14593.962,11.491,0.166,1.073
8537,ID277904,277904,11,469.787,124.197,408.282,0,84,84,8.500,1,-10921639,54110.754,60769,25817,65535,30789019,13203.945,11.873,0.212,1.436
8538,ID277907,277907,22,450.042,259.019,408.660,0,84,84,8.500,1,-10921639,60881.239,65535,28994,65535,34641425,9872.362,12.298,0.214,2.171
8539,ID277916,277916,20,453.291,170.532,414.836,0,84,84,8.500,1,-10921639,62314.995,65535,29193,65535,35457232,8632.126,16.184,0.215,2.553
8540,ID277918,277918,52,56.560,708.855,414.735,0,84,84,8.500,1,-10921639,19839.174,26412,0,49052,11288490,12440.753,6.687,0.133,0.373
8541,ID277923,277923,48,85.700,146.862,422.027,0,84,84,8.500,1,-10921639,28918.800,25817,25420,65535,16454797,8549.090,4.984,0.019,0.126
8542,ID277928,277928,43,440.693,288.643,424.300,0,84,84,8.500,1,-10921639,61204.798,65535,27604,65535,34825530,9831.958,12.168,0.200,2.076
8543,ID277941,277941,52,175.607,708.855,435.375,0,84,84,8.500,1,-10921639,22733.575,26611,0,65535,12935404,16625.296,6.257,0.199,0.454
8544,ID277943,277943,48,43.485,186.823,436.768,0,84,84,8.500,1,-10921639,29549.492,29789,26015,33562,16813661,2023.968,11.927,0.027,0.780
8545,ID277950,277950,57,72.026,222.126,442.893,0,84,84,8.500,1,-10921639,30122.627,30384,26412,34952,17139775,1702.202,20.828,0.151,4.636
8546,ID277946,277946,22,546.011,259.218,438.233,0,84,84,8.500,1,-10921639,57812.002,65535,27803,65535,32895029,12467.288,12.129,0.295,2.115
8547,ID277947,277947,48,548.920,135.508,438.659,0,84,84,8.500,1,-10921639,46574.663,48059,24625,65535,26500983,17789.643,11.580,0.308,1.232
8548,ID277957,277957,48,390.605,166.410,450.855,0,84,84,8.500,1,-10921639,34115.199,43951,0,59975,19411548,21175.301,12.200,0.340,0.817
8549,ID277958,277958,22,520.797,280.575,450.855,0,84,84,8.500,1,-10921639,39007.135,43828,0,65535,22195060,25838.889,11.858,0.367,0.810
8550,ID277964,277964,59,163.824,491.490,450.855,0,84,84,8.500,1,-10921639,23890.815,28089,0,43492,13593874,14977.342,7.034,0.218,0.570
8551,ID277967,277967,60,632.587,625.005,450.855,0,84,84,8.500,1,-10921639,42334.995,54613,0,65535,24088612,27069.982,12.143,0.437,0.952
8552,ID277422,277422,51,451.839,388.290,0.000,0,84,84,8.500,1,-10921639,46017.388,65535,0,65535,26183894,27753.946,21.911,0.312,0.789
8553,ID277431,277431,32,397.741,118.513,6.442,0,84,84,8.500,1,-10921639,64669.852,65535,33363,65535,36797146,3582.920,17.134,0.355,9.451
8554,ID277438,277438,17,366.848,177.060,10.864,0,84,84,8.500,1,-10921639,63734.109,65535,33959,65535,36264708,5825.981,28.821,0.205,3.721
8555,ID277434,277434,36,216.611,441.127,8.694,0,84,84,8.500,1,-10921639,62226.004,65535,32966,65535,35406596,8764.678,22.676,0.162,1.983
8556,ID277441,277441,36,239.084,423.167,12.938,0,84,84,8.500,1,-10921639,62021.821,65535,33760,65535,35290416,8740.368,32.300,0.094,1.222
8557,ID277443,277443,39,560.929,708.855,14.835,0,84,84,8.500,1,-10921639,40142.698,45676,0,65535,22841195,26014.650,11.979,0.382,0.853
8558,ID277452,277452,17,170.417,163.722,21.157,0,84,84,8.500,1,-10921639,63246.930,65535,45279,65535,35987503,4771.804,32.300,0.051,1.276
8559,ID277462,277462,32,333.669,148.256,27.473,0,84,84,8.500,1,-10921639,64023.116,65535,39718,65535,36429153,4530.260,16.280,0.146,3.609
8560,ID277466,277466,36,366.849,440.178,29.148,0,84,84,8.500,1,-10921639,63358.903,65535,32172,65535,36051216,6702.590,16.884,0.159,2.587
8561,ID277467,277467,32,469.201,120.120,29.753,0,84,84,8.500,1,-10921639,62540.127,65535,29193,65535,35585332,8098.117,16.480,0.229,2.879
8562,ID277477,277477,12,377.285,178.668,35.702,0,84,84,8.500,1,-10921639,62657.376,65535,28994,65535,35652047,8196.598,16.752,0.164,2.156
8563,ID277490,277490,12,477.143,134.969,48.662,0,84,84,8.500,1,-10921639,57473.445,65535,28001,65535,32702390,12649.936,11.967,0.225,1.668
8564,ID277500,277500,28,524.762,232.496,54.427,0,84,84,8.500,1,-10921639,62471.710,65535,29391,65535,35546403,8553.625,17.220,0.267,3.075
8565,ID278545,278545,51,406.457,387.834,4.934,0,85,85,8.500,1,-10921639,62753.399,65535,26872,65535,35706684,7234.085,16.678,0.388,4.846
8566,ID278546,278546,32,392.645,118.009,6.705,0,85,85,8.500,1,-10921639,64381.566,65535,31377,65535,36633111,4491.517,17.114,0.350,7.433
8567,ID278547,278547,36,216.322,442.261,7.069,0,85,85,8.500,1,-10921639,61847.279,65535,33363,65535,35191102,9093.593,20.220,0.193,2.202
8568,ID278557,278557,17,372.225,177.094,11.055,0,85,85,8.500,1,-10921639,63643.009,65535,32172,65535,36212872,6244.060,28.903,0.207,3.490
8569,ID278559,278559,36,225.948,424.410,11.571,0,85,85,8.500,1,-10921639,62197.721,65535,34952,65535,35390503,8329.145,30.311,0.106,1.427
8570,ID278561,278561,39,569.284,708.855,14.190,0,85,85,8.500,1,-10921639,40591.392,47066,0,65535,23096502,26094.531,12.046,0.389,0.872
8571,ID278583,278583,36,365.215,440.198,28.590,0,85,85,8.500,1,-10921639,63466.745,65535,35151,65535,36112578,6481.664,16.912,0.157,2.661
8572,ID278578,278578,32,328.139,148.788,26.649,0,85,85,8.500,1,-10921639,64154.330,65535,38130,65535,36503814,4509.706,16.373,0.144,3.574
8573,ID278586,278586,32,495.539,119.208,30.214,0,85,85,8.500,1,-10921639,63176.353,65535,29391,65535,35947345,7307.686,16.801,0.251,3.475
8574,ID278592,278592,12,376.389,177.782,37.244,0,85,85,8.500,1,-10921639,61648.371,65535,28796,65535,35077923,9710.827,12.114,0.161,1.757
8575,ID278615,278615,28,519.168,232.162,54.273,0,85,85,8.500,1,-10921639,62678.680,65535,29789,65535,35664169,8072.083,17.058,0.263,3.237
8576,ID278610,278610,12,498.221,136.186,48.877,0,85,85,8.500,1,-10921639,58856.949,65535,28001,65535,33489604,11818.687,12.105,0.248,1.977
8577,ID278639,278639,9,438.927,314.930,72.926,0,85,85,8.500,1,-10921639,64458.308,65535,37931,65535,36676777,4219.598,16.808,0.210,5.303
8578,ID278633,278633,13,562.792,271.545,67.239,0,85,85,8.500,1,-10921639,63557.508,65535,34753,65535,36164222,5717.578,16.716,0.299,5.119
8579,ID278646,278646,28,529.053,238.118,77.092,0,85,85,8.500,1,-10921639,64117.323,65535,36739,65535,36482757,4772.515,16.793,0.278,5.843
8580,ID278640,278640,37,544.723,594.398,74.770,0,85,85,8.500,1,-10921639,64346.262,65535,32370,65535,36613023,4633.871,17.133,0.285,6.152
8581,ID278653,278653,28,571.430,200.164,84.319,0,85,85,8.500,1,-10921639,65145.169,65535,44286,65535,37067601,2158.745,17.479,0.306,14.145
8582,ID278662,278662,37,432.939,528.050,94.292,0,85,85,8.500,1,-10921639,62220.417,65535,31576,65535,35403417,8424.702,16.479,0.203,2.492
8583,ID278668,278668,13,308.017,283.571,100.323,0,85,85,8.500,1,-10921639,63381.951,65535,36342,65535,36064330,6184.909,15.316,0.126,2.287
8584,ID278664,278664,13,392.801,261.360,97.402,0,85,85,8.500,1,-10921639,63476.889,65535,37137,65535,36118350,6070.112,15.911,0.184,3.246
8585,ID278665,278665,40,398.674,330.262,97.957,0,85,85,8.500,1,-10921639,59734.757,65535,32966,65535,33989077,9568.794,12.240,0.168,1.800
8586,ID278666,278666,40,366.882,322.002,99.112,0,85,85,8.500,1,-10921639,61297.309,65535,35349,65535,34878169,8075.719,12.086,0.151,1.989
8587,ID278674,278674,16,388.320,512.429,104.275,0,85,85,8.500,1,-10921639,62965.919,65535,36144,65535,35827608,7077.509,16.853,0.176,2.667
8588,ID278684,278684,7,510.637,636.510,110.359,0,85,85,8.500,1,-10921639,60747.930,65535,30583,65535,34565572,10005.316,12.234,0.253,2.450
8589,ID278686,278686,28,586.200,215.717,111.553,0,85,85,8.500,1,-10921639,65175.531,65535,45080,65535,37084877,2031.172,17.270,0.320,15.555
8590,ID278687,278687,16,379.936,549.364,111.868,0,85,85,8.500,1,-10921639,63456.627,65535,33363,65535,36106821,6722.738,16.013,0.176,2.820
8591,ID278681,278681,7,454.157,592.871,107.011,0,85,85,8.500,1,-10921639,54562.645,65535,32370,65535,31046145,13219.293,11.960,0.193,1.338
8592,ID278692,278692,16,496.223,489.091,118.217,0,85,85,8.500,1,-10921639,64628.617,65535,36342,65535,36773683,4153.659,17.479,0.253,6.291
8593,ID278693,278693,54,549.785,708.855,118.035,0,85,85,8.500,1,-10921639,39798.330,43828,0,65535,22645250,25871.250,11.784,0.386,0.856
8594,ID278694,278694,13,534.732,246.721,119.461,0,85,85,8.500,1,-10921639,65344.443,65535,50045,65535,37180988,1485.354,17.261,0.286,19.553
8595,ID278690,278690,4,367.635,571.724,116.471,0,85,85,8.500,1,-10921639,62735.343,65535,34555,65535,35696410,5403.491,16.216,0.165,3.282
8596,ID278691,278691,7,421.075,607.517,117.256,0,85,85,8.500,1,-10921639,59062.580,65535,34356,65535,33606608,9949.907,12.018,0.188,1.875
8597,ID278703,278703,9,421.790,299.789,123.566,0,85,85,8.500,1,-10921639,64293.218,65535,33165,65535,36582841,4969.258,17.081,0.200,4.318
8598,ID278711,278711,4,485.685,628.658,131.558,0,85,85,8.500,1,-10921639,63002.931,65535,34356,65535,35848668,6630.515,16.393,0.245,3.737
8599,ID278718,278718,44,400.138,560.313,137.080,0,85,85,8.500,1,-10921639,61946.114,65535,31973,65535,35247339,8343.558,12.318,0.179,2.258
8600,ID278712,278712,16,409.489,528.143,132.634,0,85,85,8.500,1,-10921639,47277.279,40513,32172,65535,26900772,13820.187,11.138,0.166,0.974
8601,ID278726,278726,16,531.535,495.820,142.548,0,85,85,8.500,1,-10921639,63606.707,65535,33959,65535,36192216,5990.281,16.840,0.278,4.617
8602,ID278730,278730,4,417.587,599.708,145.663,0,85,85,8.500,1,-10921639,58615.800,65535,32569,65535,33352390,10751.760,11.906,0.183,1.685
8603,ID278738,278738,42,457.784,221.553,154.282,0,85,85,8.500,1,-10921639,45075.264,36739,28398,65535,25647825,16709.159,11.197,0.198,0.892
8604,ID278739,278739,16,460.480,526.086,154.416,0,85,85,8.500,1,-10921639,47574.297,41506,30583,65535,27069775,14263.101,11.150,0.201,1.115
8605,ID278750,278750,0,620.047,192.602,162.591,0,85,85,8.500,1,-10921639,60453.030,65535,28796,65535,34397774,9843.235,15.442,0.339,3.111
8606,ID278756,278756,30,482.946,638.121,166.021,0,85,85,8.500,1,-10921639,63441.631,65535,32966,65535,36098288,5971.340,16.400,0.240,4.117
8607,ID278755,278755,4,349.120,598.471,166.656,0,85,85,8.500,1,-10921639,62683.244,65535,35746,65535,35666766,7002.369,12.317,0.152,2.356
8608,ID278763,278763,42,452.439,231.031,170.267,0,85,85,8.500,1,-10921639,44857.163,34555,28398,65535,25523726,16641.751,11.256,0.190,0.860
8609,ID278772,278772,4,446.134,574.019,174.270,0,85,85,8.500,1,-10921639,64034.965,65535,33760,65535,36435895,4870.632,16.553,0.217,4.680
8610,ID278773,278773,30,323.146,611.827,174.050,0,85,85,8.500,1,-10921639,61302.185,65535,32172,65535,34880943,8593.598,12.240,0.124,1.569
8611,ID278768,278768,44,457.451,559.639,170.872,0,85,85,8.500,1,-10921639,63795.527,65535,35349,65535,36299655,5726.462,16.794,0.219,4.010
8612,ID278783,278783,0,611.752,161.077,183.705,0,85,85,8.500,1,-10921639,64831.749,65535,36739,65535,36889265,3673.822,17.086,0.341,8.979
8613,ID278797,278797,45,493.860,199.159,199.638,0,85,85,8.500,1,-10921639,64097.420,65535,33959,65535,36471432,5372.708,16.943,0.249,4.750
8614,ID278795,278795,42,525.678,222.085,197.011,0,85,85,8.500,1,-10921639,51067.580,63152,29193,65535,29057453,15808.854,11.805,0.241,1.255
8615,ID278804,278804,29,564.565,520.004,203.678,0,85,85,8.500,1,-10921639,60626.895,65535,30186,65535,34496703,9073.723,16.512,0.296,3.051
8616,ID278800,278800,50,634.897,0.000,201.240,0,85,85,8.500,1,-10921639,42986.402,59776,0,65535,24459263,27050.224,12.132,0.434,0.961
8617,ID278802,278802,0,469.711,183.261,200.923,0,85,85,8.500,1,-10921639,59391.654,65535,29590,65535,33793851,11362.365,12.088,0.223,1.907
8618,ID278812,278812,42,551.188,240.920,210.509,0,85,85,8.500,1,-10921639,50137.070,58585,28398,65535,28527993,16144.008,11.710,0.269,1.316
8619,ID278821,278821,18,513.708,676.666,217.206,0,85,85,8.500,1,-10921639,63283.873,65535,32569,65535,36008524,6756.650,16.608,0.263,3.897
8620,ID278823,278823,5,163.490,488.547,221.132,0,85,85,8.500,1,-10921639,40207.649,40910,30980,47861,22878152,3846.960,11.988,0.092,1.760
8621,ID278830,278830,45,491.703,149.051,229.381,0,85,85,8.500,1,-10921639,63741.775,65535,31377,65535,36269070,6142.956,16.784,0.245,4.089
8622,ID278831,278831,29,554.553,524.656,230.917,0,85,85,8.500,1,-10921639,60779.030,65535,30583,65535,34583268,8951.136,12.323,0.288,3.036
8623,ID278827,278827,18,434.193,694.679,226.964,0,85,85,8.500,1,-10921639,62911.132,65535,35349,65535,35796434,6639.997,15.591,0.214,3.340
8624,ID278838,278838,18,517.957,644.457,234.838,0,85,85,8.500,1,-10921639,64838.726,65535,37732,65535,36893235,3367.432,17.306,0.268,8.133
8625,ID278832,278832,1,552.242,353.122,232.181,0,85,85,8.500,1,-10921639,57654.705,64145,29391,65535,32805527,10459.864,12.151,0.276,2.383
8626,ID278835,278835,8,593.512,319.840,232.735,0,85,85,8.500,1,-10921639,62670.035,65535,31576,65535,35659250,6439.317,16.703,0.320,4.722
8627,ID278847,278847,26,108.980,708.855,241.875,0,85,85,8.500,1,-10921639,35763.552,42499,0,65535,20349461,23164.579,6.867,0.131,0.357
8628,ID278842,278842,21,464.767,126.089,237.774,0,85,85,8.500,1,-10921639,63176.715,65535,30782,65535,35947551,7231.881,16.203,0.219,3.136
8629,ID278852,278852,14,475.930,5.059,247.489,0,85,85,8.500,1,-10921639,63067.856,65535,26872,65535,35885610,6883.953,16.762,0.447,5.663
8630,ID278855,278855,26,380.759,695.797,251.155,0,85,85,8.500,1,-10921639,58454.534,65535,36541,65535,33260630,10516.859,11.955,0.169,1.609
8631,ID278848,278848,5,526.292,472.857,242.788,0,85,85,8.500,1,-10921639,63242.346,65535,32768,65535,35984895,6569.789,16.823,0.270,4.092
8632,ID278851,278851,29,422.161,500.316,245.931,0,85,85,8.500,1,-10921639,58339.002,65535,34753,65535,33194892,11217.247,12.034,0.189,1.653
8633,ID278860,278860,18,357.196,673.405,255.624,0,85,85,8.500,1,-10921639,63170.787,65535,37534,65535,35944178,6372.134,15.387,0.159,2.723
8634,ID278861,278861,14,483.683,28.817,258.326,0,85,85,8.500,1,-10921639,50974.344,65535,25817,65535,29004402,16846.160,11.347,0.219,1.086
8635,ID278856,278856,1,553.079,353.428,253.737,0,85,85,8.500,1,-10921639,57728.694,64741,29987,65535,32847627,10553.690,12.100,0.282,2.408
8636,ID278857,278857,14,616.922,91.224,254.285,0,85,85,8.500,1,-10921639,56021.192,65535,27207,65535,31876058,13741.870,12.210,0.330,2.023
8637,ID278869,278869,18,413.729,647.438,264.540,0,85,85,8.500,1,-10921639,64090.787,65535,33760,65535,36467658,5195.988,16.884,0.196,4.047
8638,ID278870,278870,2,427.301,62.310,265.486,0,85,85,8.500,1,-10921639,62614.794,65535,29987,65535,35627818,8263.882,16.316,0.198,2.505
8639,ID278864,278864,8,389.926,290.463,262.055,0,85,85,8.500,1,-10921639,45485.750,36739,29391,65535,25881392,15746.521,7.605,0.163,0.809
8640,ID278865,278865,29,510.951,514.862,262.289,0,85,85,8.500,1,-10921639,59944.845,65535,29987,65535,34108617,10317.643,12.433,0.255,2.359
8641,ID278867,278867,8,595.130,312.875,264.310,0,85,85,8.500,1,-10921639,62715.032,65535,37335,65535,35684853,6010.439,16.370,0.331,5.187
8642,ID278877,278877,14,440.185,20.105,271.718,0,85,85,8.500,1,-10921639,50662.691,65337,25817,65535,28827071,16381.776,10.406,0.195,1.011
8643,ID278878,278878,1,558.206,372.786,273.378,0,85,85,8.500,1,-10921639,53559.615,62358,29590,65535,30475421,13850.317,11.932,0.279,1.685
8644,ID278874,278874,1,564.355,397.462,270.335,0,85,85,8.500,1,-10921639,52558.967,60769,28994,65535,29906052,14403.715,11.907,0.277,1.584
8645,ID278875,278875,5,519.976,488.702,270.317,0,85,85,8.500,1,-10921639,62636.107,65535,29789,65535,35639945,7595.589,16.509,0.267,3.472
8646,ID278884,278884,26,427.911,688.398,277.968,0,85,85,8.500,1,-10921639,61274.930,65535,29590,65535,34865435,9446.470,12.218,0.197,2.136
8647,ID278885,278885,41,277.087,123.359,278.623,0,85,85,8.500,1,-10921639,38295.362,39917,26611,50442,21790061,6822.999,11.822,0.165,1.589
8648,ID278887,278887,33,461.540,0.000,281.865,0,85,85,8.500,1,-10921639,34506.028,31195,0,65535,19633930,24607.391,7.402,0.338,0.708
8649,ID278881,278881,46,485.649,272.224,274.960,0,85,85,8.500,1,-10921639,60805.188,65535,29193,65535,34598152,9277.547,12.273,0.232,2.471
8650,ID278892,278892,26,441.386,661.747,288.071,0,85,85,8.500,1,-10921639,62729.989,65535,29987,65535,35693364,7881.554,16.605,0.211,2.779
8651,ID278895,278895,15,627.811,220.740,293.923,0,85,85,8.500,1,-10921639,64076.490,65535,36541,65535,36459523,4678.538,16.693,0.356,7.197
8652,ID278889,278889,2,374.436,57.455,283.751,0,85,85,8.500,1,-10921639,61248.033,65535,26810,65535,34850131,10518.248,12.169,0.157,1.578
8653,ID278890,278890,19,367.044,91.666,287.614,0,85,85,8.500,1,-10921639,62240.306,65535,30583,65535,35414734,8783.306,12.296,0.158,1.939
8654,ID278891,278891,1,552.541,331.132,288.171,0,85,85,8.500,1,-10921639,64915.865,65535,44683,65535,36937127,2820.140,17.321,0.293,10.422
8655,ID278900,278900,1,574.930,383.280,299.755,0,85,85,8.500,1,-10921639,63856.274,65535,37732,65535,36334220,5261.360,16.911,0.308,5.710
8656,ID278901,278901,41,267.697,133.673,301.338,0,85,85,8.500,1,-10921639,37424.838,37732,26810,50442,21294733,7488.990,11.491,0.150,1.306
8657,ID278898,278898,8,525.853,296.818,296.394,0,85,85,8.500,1,-10921639,54476.100,65535,30384,65535,30996901,14042.675,11.922,0.259,1.596
8658,ID278909,278909,2,487.713,32.810,307.566,0,85,85,8.500,1,-10921639,63463.610,65535,34356,65535,36110794,6381.942,16.221,0.238,3.829
8659,ID278911,278911,23,550.043,599.343,307.618,0,85,85,8.500,1,-10921639,61636.146,65535,29789,65535,35070967,9025.336,16.659,0.281,2.994
8660,ID278904,278904,23,38.500,572.643,303.155,0,85,85,8.500,1,-10921639,29048.664,28597,27604,32569,16528690,1194.924,7.121,0.014,0.664
8661,ID278907,278907,24,571.057,175.774,305.365,0,85,85,8.500,1,-10921639,60963.661,65535,27207,65535,34688323,9655.579,17.312,0.298,2.900
8662,ID278913,278913,8,524.466,312.817,310.154,0,85,85,8.500,1,-10921639,51019.434,59975,28398,65535,29030058,15536.700,11.717,0.251,1.316
8663,ID278914,278914,23,534.336,629.216,310.740,0,85,85,8.500,1,-10921639,65470.784,65535,51038,65535,37252876,748.642,17.564,0.281,38.314
8664,ID278915,278915,19,463.696,83.611,311.544,0,85,85,8.500,1,-10921639,60843.183,65535,29590,65535,34619771,10541.765,12.362,0.222,2.094
8665,ID278924,278924,61,675.499,0.000,318.630,0,85,85,8.500,1,-10921639,43601.606,59578,0,65535,24809314,26978.838,16.312,0.479,1.047
8666,ID278923,278923,8,588.068,346.383,317.880,0,85,85,8.500,1,-10921639,56459.295,63947,28200,65535,32125339,12097.733,12.103,0.313,2.225
8667,ID278933,278933,25,534.549,653.534,329.113,0,85,85,8.500,1,-10921639,65271.503,65535,47066,65535,37139485,1843.739,17.504,0.280,15.470
8668,ID278928,278928,15,628.760,218.728,322.873,0,85,85,8.500,1,-10921639,64182.578,65535,36342,65535,36519887,4937.027,16.841,0.355,6.811
8669,ID278929,278929,2,489.506,37.010,324.663,0,85,85,8.500,1,-10921639,64151.861,65535,28994,65535,36502409,5439.314,16.712,0.242,4.598
8670,ID278930,278930,24,523.374,149.142,326.955,0,85,85,8.500,1,-10921639,65152.144,65535,43690,65535,37071570,2233.154,17.451,0.269,12.361
8671,ID278940,278940,35,465.597,120.850,336.175,0,85,85,8.500,1,-10921639,60122.585,65535,33165,65535,34209751,7958.141,16.477,0.228,2.808
8672,ID278937,278937,41,324.436,96.283,333.267,0,85,85,8.500,1,-10921639,63584.019,65535,33760,65535,36179307,6177.183,16.277,0.140,2.532
8673,ID278951,278951,25,490.027,620.512,342.384,0,85,85,8.500,1,-10921639,65408.315,65535,51833,65535,37217331,1171.428,17.646,0.249,22.256
8674,ID278947,278947,63,30.244,554.700,339.142,0,85,85,8.500,1,-10921639,28659.842,28398,27604,31377,16307450,893.632,16.782,0.010,0.640
