plant t id age layer
15 48 226 48 L2
15 48 33 48 L3+
15 48 66 NA L3+
15 48 85 NA L2
15 48 266 36 L2
15 48 226 48 L2
15 48 250 NA L3+
15 48 82 8 L2
15 48 295 36 L2
15 48 334 48 L2
15 48 336 24 L2
15 48 348 36 L2
15 48 353 40 L1
15 48 377 24 L1
15 48 333 8 L2
15 48 368 48 L1
15 48 372 48 L1
15 48 382 36 L1
15 48 376 48 L2
15 48 385 44 L2
15 48 415 48 L1
15 48 431 48 L1
15 48 442 44 L1
15 48 446 44 L1
15 48 454 36 L1
15 48 473 48 L1
15 48 472 44 L1
15 48 494 48 L1
15 52 77 52 L3+
15 52 84 52 L3+
15 52 102 8 L3+
15 52 68 NA L3+
15 52 129 0 L3+
15 52 96 52 L2
15 52 170 40 L1
15 52 29 52 L2
15 52 193 52 L1
15 52 40 NA L3+
15 52 84 52 L3+
15 52 165 0 L3+
15 52 105 0 L2
15 52 198 8 L2
15 52 173 52 L2
15 52 125 NA L3+
15 52 84 52 L3+
15 52 189 52 L3+
15 52 288 52 L2
15 52 169 0 L2
15 52 253 52 L1
15 52 340 0 L1
15 52 323 40 L2
15 52 311 36 L2
15 52 328 36 L2
15 52 353 36 L2
15 52 361 52 L1
15 52 354 52 L2
15 52 424 52 L1
15 52 419 28 L1
15 52 444 52 L1
15 52 438 40 L1
15 52 460 52 L1
15 52 447 0 L1
15 52 463 52 L1
15 56 132 24 L2
15 56 48 NA L3+
15 56 50 56 L3+
15 56 64 56 L3+
15 56 89 0 L3+
15 56 149 56 L3+
15 56 73 56 L3+
15 56 212 56 L1
15 56 219 56 L1
15 56 72 NA L3+
15 56 72 NA L3+
15 56 228 NA L3+
15 56 55 56 L3+
15 56 63 NA L3+
15 56 237 48 L1
15 56 263 56 L1
15 56 279 4 L1
15 56 293 56 L1
15 56 269 12 L2
15 56 277 44 L1
15 56 314 0 L1
15 56 200 4 L2
15 56 307 56 L2
15 56 316 32 L1
15 56 310 32 L1
15 56 348 40 L2
15 56 366 44 L1
15 56 364 56 L2
15 56 373 28 L1
15 56 391 56 L2
15 56 405 16 L1
15 56 404 28 L1
15 56 426 56 L1
15 56 424 20 L1
15 60 39 NA L3+
15 60 44 60 L3+
15 60 73 60 L1
15 60 66 60 L3+
15 60 90 0 L3+
15 60 21 60 L3+
15 60 162 60 L3+
15 60 121 4 L3+
15 60 90 0 L3+
15 60 74 60 L3+
15 60 162 60 L3+
15 60 19 20 L3+
15 60 172 60 L3+
15 60 57 60 L3+
15 60 52 60 L3+
15 60 130 60 L3+
15 60 179 60 L3+
15 60 168 48 L1
15 60 192 60 L2
15 60 40 0 L3+
15 60 155 28 L2
15 60 52 60 L3+
15 60 122 60 L3+
15 60 173 60 L1
15 60 177 60 L2
15 60 250 0 L1
15 60 237 28 L1
15 60 217 28 L2
15 60 251 60 L2
15 60 206 60 L2
15 60 230 20 L2
15 60 232 60 L2
15 60 261 28 L2
15 60 282 40 L2
15 60 264 60 L2
15 60 305 36 L2
15 60 324 52 L2
15 60 300 32 L1
15 60 313 20 L1
15 60 301 32 L1
15 60 327 36 L2
15 60 306 4 L2
15 60 361 32 L1
15 60 357 28 L1
15 60 354 36 L1
15 60 347 28 L1
15 60 371 0 L1
15 60 364 24 L1
15 60 388 48 L1
15 60 380 28 L1
15 60 398 44 L1
15 64 19 0 L3+
15 64 26 8 L3+
15 64 29 64 L1
15 64 39 12 L3+
15 64 44 0 L3+
15 64 19 0 L3+
15 64 129 64 L3+
15 64 154 52 L2
15 64 67 8 L3+
15 64 209 8 L3+
15 64 95 64 L3+
15 64 107 64 L3+
15 64 167 12 L3+
15 64 232 52 L1
15 64 68 4 L2
15 64 228 64 L2
15 64 54 64 L3+
15 64 141 40 L2
15 64 64 64 L3+
15 64 90 64 L3+
15 64 213 12 L3+
15 64 191 64 L3+
15 64 189 40 L2
15 64 158 4 L3+
15 64 90 64 L3+
15 64 81 4 L3+
15 64 68 4 L2
15 64 139 64 L3+
15 64 243 64 L3+
15 64 268 64 L2
15 64 277 64 L2
15 64 289 32 L2
15 64 282 64 L2
15 64 305 32 L1
15 64 320 32 L2
15 64 303 32 L2
15 64 284 8 L2
15 64 244 20 L2
15 64 313 28 L2
15 64 319 64 L2
15 64 339 52 L1
15 64 297 40 L2
15 64 340 4 L2
15 64 350 32 L2
15 64 387 32 L1
15 64 355 28 L2
15 64 395 64 L2
15 64 377 0 L2
15 64 386 20 L2
15 64 391 40 L1
15 64 408 32 L1
15 64 388 32 L1
15 64 439 40 L1
15 64 424 32 L1
15 64 465 24 L1
15 64 453 32 L1
15 64 488 28 L1
15 64 485 40 L1
15 64 480 64 L1
15 64 496 60 L1
15 64 481 64 L1
15 68 11 12 L2
15 68 142 8 L3+
15 68 121 12 L2
15 68 129 68 L2
15 68 158 68 L1
15 68 151 68 L3+
15 68 177 56 L2
15 68 51 68 L3+
15 68 252 32 L1
15 68 267 16 L2
15 68 287 4 L1
15 68 294 16 L2
15 68 256 24 L2
15 68 348 68 L2
15 68 358 20 L1
15 68 326 24 L1
15 68 372 12 L2
15 68 327 36 L1
15 68 356 16 L2
15 68 375 12 L1
15 68 374 36 L1
15 68 368 24 L2
15 68 418 56 L1
15 68 398 68 L2
15 68 406 68 L2
15 68 393 24 L2
15 68 371 24 L2
15 68 433 28 L1
15 68 437 24 L1
15 68 424 28 L1
15 68 442 28 L1
15 68 449 4 L1
15 68 484 68 L1
15 68 510 24 L1
15 72 2 NA L1
15 72 66 20 L2
15 72 9 NA L2
15 72 80 4 L3+
15 72 75 NA L3+
15 72 115 16 L3+
15 72 25 NA L3+
15 72 114 12 L3+
15 72 112 40 L1
15 72 151 40 L2
15 72 58 4 L3+
15 72 136 20 L3+
15 72 61 16 L3+
15 72 65 8 L2
15 72 195 8 L2
15 72 149 40 L1
15 72 80 4 L3+
15 72 238 28 L2
15 72 230 48 L1
15 72 83 72 L3+
15 72 153 8 L3+
15 72 248 4 L3+
15 72 58 4 L3+
15 72 252 28 L1
15 72 247 8 L3+
15 72 245 40 L2
15 72 262 20 L2
15 72 203 32 L3+
15 72 92 16 L2
15 72 151 40 L2
15 72 87 16 L2
15 72 271 16 L3+
15 72 159 8 L2
15 72 231 72 L3+
15 72 296 16 L1
15 72 60 8 L3+
15 72 65 8 L2
15 72 240 20 L2
15 72 359 28 L1
15 72 369 20 L1
15 72 345 16 L2
15 72 339 28 L2
15 72 353 48 L1
15 72 394 28 L2
15 72 364 28 L2
15 72 388 12 L1
15 72 402 20 L1
15 72 421 36 L2
15 72 395 12 L2
15 72 386 36 L2
15 72 366 72 L2
15 72 382 48 L1
15 72 415 24 L2
15 72 387 32 L1
15 72 462 12 L1
15 72 466 44 L1
15 72 483 16 L1
15 72 503 32 L1
15 72 471 48 L1
15 72 469 40 L1
15 72 493 16 L1
15 72 486 24 L1
15 72 504 16 L1
15 72 502 32 L1
15 72 516 20 L1
15 72 496 28 L1
15 72 518 28 L1
15 72 538 36 L1
15 72 537 40 L1
15 72 526 36 L1
15 76 187 44 L1
15 76 67 NA L3+
15 76 67 NA L3+
15 76 93 76 L2
15 76 151 NA L3+
15 76 236 4 L3+
15 76 89 12 L3+
15 76 239 16 L1
15 76 191 16 L3+
15 76 220 8 L3+
15 76 129 8 L3+
15 76 211 20 L2
15 76 199 0 L2
15 76 232 12 L3+
15 76 259 NA L3+
15 76 41 8 L3+
15 76 247 12 L2
15 76 172 8 L3+
15 76 44 76 L3+
15 76 196 20 L3+
15 76 44 76 L3+
15 76 225 24 L2
15 76 228 0 L3+
15 76 172 8 L3+
15 76 202 8 L3+
15 76 222 NA L3+
15 76 268 24 L2
15 76 88 16 L3+
15 76 171 4 L3+
15 76 301 20 L2
15 76 70 20 L3+
15 76 235 12 L3+
15 76 297 0 L1
15 76 58 NA L3+
15 76 340 0 L2
15 76 307 12 L1
15 76 262 8 L3+
15 76 340 0 L2
15 76 69 NA L2
15 76 237 16 L3+
15 76 366 12 L1
15 76 278 8 L2
15 76 265 4 L2
15 76 365 12 L2
15 76 350 12 L2
15 76 379 24 L2
15 76 374 52 L1
15 76 386 16 L2
15 76 367 8 L2
15 76 404 20 L2
15 76 256 12 L2
15 76 357 20 L2
15 76 340 0 L2
15 76 390 12 L2
15 76 425 76 L2
15 76 258 8 L2
15 76 468 40 L2
15 76 417 76 L2
15 76 402 24 L2
15 76 475 32 L2
15 76 486 76 L2
15 76 511 4 L1
15 76 477 12 L1
15 76 531 12 L1
15 76 566 20 L1
15 76 573 20 L1
15 76 586 44 L1
15 76 554 20 L1
15 76 592 40 L1
15 76 602 32 L1
15 76 625 60 L1
15 80 56 NA L3+
15 80 151 8 L3+
15 80 165 28 L2
15 80 199 0 L3+
15 80 284 28 L1
15 80 213 0 L3+
15 80 182 12 L3+
15 80 81 NA L3+
15 80 201 16 L3+
15 80 209 0 L2
15 80 132 0 L3+
15 80 287 32 L1
15 80 247 12 L3+
15 80 163 4 L3+
15 80 284 28 L1
15 80 261 NA L3+
15 80 344 20 L1
15 80 80 0 L3+
15 80 81 NA L3+
15 80 297 8 L2
15 80 255 4 L3+
15 80 291 4 L3+
15 80 300 16 L2
15 80 384 32 L1
15 80 306 8 L2
15 80 373 28 L1
15 80 317 16 L1
15 80 342 12 L2
15 80 375 12 L1
15 80 388 24 L2
15 80 413 0 L2
15 80 365 16 L2
15 80 442 24 L2
15 80 428 16 L2
15 80 417 12 L2
15 80 411 16 L2
15 80 436 80 L2
15 80 448 28 L2
15 80 364 16 L2
15 80 469 12 L2
15 80 418 8 L2
15 80 458 12 L1
15 80 455 20 L2
15 80 513 20 L1
15 80 474 20 L2
15 80 416 12 L1
15 80 503 12 L1
15 80 506 8 L2
15 80 516 80 L2
15 80 515 16 L1
15 80 531 12 L1
15 80 535 12 L1
15 80 523 8 L1
15 80 549 16 L1
15 80 527 48 L1
15 80 553 24 L1
15 80 578 28 L1
15 80 569 20 L1
15 80 546 28 L1
15 80 534 16 L1
15 80 571 16 L1
15 80 601 24 L1
15 80 605 24 L1
15 80 622 80 L1
15 80 604 24 L1
15 80 628 36 L1
15 80 638 28 L1
15 80 635 36 L1
15 80 632 36 L1
